"latitude","longitude","depth","mag"
35.8278333,-117.6465,7.18,0.37
33.971,-117.2198333,13.25,0.8
37.7175,-122.5343333,7.03,1.74
35.6175,-117.4238333,5.87,0.93
34.4343333,-119.2921667,6.94,1.55
35.744,-117.5338333,6.71,0.74
35.8776667,-117.7081667,4.13,0.59
35.8211667,-117.6471667,3,0.52
33.4208333,-116.8215,12.47,1.03
35.676,-117.5393333,6.38,1.08
35.6091667,-117.5978333,3.75,1.47
36.1065,-117.9103333,1.57,1.22
38.798,-122.8,0.4,1.85
35.7581667,-117.5636667,8.18,1.69
35.6098333,-117.492,5.81,1.82
37.6236667,-118.8873333,2.21,1.66
35.609,-117.5903333,5.88,0.5
35.6383333,-117.4735,3.82,0.96
35.895,-117.6748333,1.72,0.49
35.8961667,-117.6876667,1.78,1.13
33.2073333,-115.5641667,0.05,1.39
38.8031667,-122.8026667,3.38,1.76
34.0385,-116.7401667,11.21,0.95
35.7141667,-117.5676667,6.94,0.89
35.5275,-117.3673333,8.27,0.99
35.8665,-117.6716667,2.77,0.67
35.8958333,-117.6881667,1.79,0.88
35.9,-117.6825,2.01,1.01
35.8315,-117.6525,7.32,0.78
35.5975,-117.3858333,2.88,1.73
35.7765,-117.584,11.95,0.75
35.7025,-117.5125,2.09,0.95
35.892,-117.6918333,1.65,0.82
35.8975,-117.6795,2.37,0.75
35.8946667,-117.685,1.7,0.47
33.7123333,-116.8051667,17.27,0.52
36.1065,-117.8525,3.81,0.75
35.86,-117.6975,4.64,0.6
35.8666667,-117.6748333,2.06,0.93
36.0261667,-117.898,3.26,0.8
38.3577,-119.3069,10.6,1.2
35.7953333,-117.628,3.57,0.7
36.0976667,-117.865,3.14,1.26
37.6265,-118.875,2.51,0.01
37.6253333,-118.8755,2.99,0.79
36.107,-117.8516667,3.55,2.37
35.6228333,-117.4511667,9.48,0.54
35.7785,-117.5891667,10.72,0.56
35.781,-117.595,6.5,1.57
33.956,-116.4055,7.55,0.72
33.6816667,-117.3791667,7.94,0.53
33.6825,-117.3806667,8.6,0.79
37.9556667,-122.0415,14.77,2.14
35.6735,-117.4821667,4.23,0.96
38.5433333,-122.3048333,4.33,1.24
35.6476667,-117.4633333,5.84,0.96
36.1063333,-117.854,3.55,0.97
35.95,-117.66,2.79,0.63
33.329,-116.4031667,6.81,0.95
35.548,-117.355,9.25,1.06
35.7371667,-117.5435,6.53,1.2
35.6001667,-117.4355,6.69,0.74
36.046,-117.4465,3.05,0.69
33.6723333,-116.7278333,13.77,0.3
36.1046667,-117.8476667,2.66,0.89
35.3061667,-118.4966667,3.61,1.47
35.769,-117.5758333,6.94,1.06
37.622,-118.8741667,-0.07,0.27
35.703,-117.5495,11.56,1.05
33.6165,-116.931,7.88,0.61
35.9165,-117.7113333,1.91,2.14
33.223,-116.736,11.38,0.87
37.4288333,-118.5781667,11.76,1.14
35.9431667,-117.4866667,1.52,0.76
35.9445,-117.4951667,1.01,0.98
39.2341667,-123.2111667,5.58,1.04
33.597,-116.8088333,6.41,0.2
36.0978333,-117.8605,4.31,0.74
36.0333333,-117.7178333,2.38,0.05
33.5398333,-116.7776667,8.56,0.43
35.8056667,-117.6396667,9.3,1.39
37.6221667,-118.875,-0.08,1.5
37.6235,-118.876,-0.19,0.7
40.2643333,-121.3531667,-0.12,1.16
35.8981667,-117.6973333,3.45,0.56
35.6745,-117.5598333,6.56,1.03
38.0206667,-122.2575,6.56,0.86
35.874,-117.7275,8.87,0.8
35.8798333,-117.7033333,7.54,1.44
35.8785,-117.7183333,8.82,1.2
35.8775,-117.7103333,4.31,1.09
35.8041667,-117.633,6.73,0.82
38.7865,-122.7738333,0.13,1.21
35.7741667,-117.5888333,6.71,0.89
36.0191667,-120.5831667,3.89,1.38
35.9918333,-117.4476667,1.26,0.78
36.098,-117.8566667,2.18,1.93
36.1,-117.8596667,2.62,1.52
36.0986667,-117.8598333,1.99,2.15
35.5966667,-117.437,3.02,1.26
37.4521667,-121.5353333,7.76,0.89
37.6331667,-118.8448333,5.73,0.21
36.8271667,-121.5576667,6.46,1.5
36.8271667,-121.5601667,6.41,1.72
35.7131667,-117.5746667,10.2,1.22
40.4905,-121.61,14.17,0.5
35.8681667,-117.6991667,7.89,0.22
37.6575,-118.8978333,-1.95,1.31
34.9658333,-119.4298333,12.62,2.09
35.8916667,-117.7108333,5.75,0.8
37.0247,-117.6189,8.2,0.3
33.5971667,-116.8066667,9.64,0.34
33.4878333,-116.4586667,14.77,0.84
33.5941667,-116.8105,4.13,1.15
35.5898333,-117.4225,4.53,0.94
35.9026667,-117.7405,9.06,0.62
35.6433333,-117.469,5.29,0.97
36.6998333,-121.3878333,1.5,1.07
33.997,-116.978,17,0.86
36.1055,-117.8508333,3.38,0.81
33.3286667,-116.4105,6.51,1.11
36.0986667,-117.8581667,3.29,0.91
36.0983333,-117.8533333,1.81,1.13
35.5176667,-117.3836667,8.22,1.17
37.6271667,-118.8763333,-0.26,0.35
33.6761667,-116.7095,15.56,0.67
37.0573333,-121.4843333,7.85,1.99
35.878,-117.7011667,7.83,1.16
37.6246667,-118.8746667,0.07,0.39
36.0931667,-117.8588333,2.64,2.07
35.8546667,-117.6923333,6.28,2.01
37.3915,-118.5798333,8.96,1.16
35.666,-117.4926667,8.02,0.99
35.5135,-117.3855,9.38,2.17
37.6226667,-118.8768333,-0.23,0.3
35.6738333,-117.5226667,5.22,1.64
37.6235,-118.8751667,0.01,1.06
39.7798333,-121.9833333,18.58,1.98
33.9065,-116.8576667,14.03,0.71
35.8296667,-117.6621667,4.6,0.91
35.6698333,-117.5165,6.22,0.78
36.109,-117.8543333,3.65,1.08
36.1058333,-117.859,3.52,0.91
34.1726667,-116.7215,1.72,1.67
39.6265,-120.7048,12.3,0.5
37.5651667,-118.8658333,-1.91,0.21
35.9016667,-117.7425,8.04,0.5
38.5318333,-122.3116667,4.91,1
37.6523333,-119.0438333,0.07,-0.06
34.0133333,-116.7185,15.44,1.12
35.665,-117.4833333,6.03,2.12
36.1056667,-117.8565,3.55,1.13
36.1008333,-117.8513333,2.91,1.25
37.6625,-118.8963333,1.72,-0.01
40.4341667,-124.0268333,21.97,1.9
37.625,-118.8753333,0.09,1.73
36.6463333,-121.2125,9.22,1.29
36.105,-117.8528333,3.3,1.34
36.097,-117.8553333,1.97,1.96
35.9696667,-117.6755,2.54,1.08
37.6245,-118.8743333,0.08,1.17
36.1046667,-117.8583333,2.78,2.7
35.8776667,-117.7053333,5.54,1.09
37.6218333,-118.8751667,0.14,1.72
37.6223333,-118.8751667,0.02,0.63
37.6231667,-118.8743333,-0.04,1.7
37.6218333,-118.8745,0.17,2.1
35.9073333,-117.7251667,5.55,0.16
35.722,-117.5148333,11.1,1.27
36.3765,-120.9505,5.43,1.11
35.8901667,-117.7266667,5.42,0.68
35.8601667,-117.6925,9.69,0.58
35.6563333,-117.5865,9.65,2.33
33.224,-116.7385,11.36,0.91
36.0861667,-117.8638333,2.38,1.21
34,-116.3138333,8.21,1.09
38.356,-119.3028,7.6,0.6
37.9498,-118.4457,6.7,1.6
33.3291667,-116.404,6.56,1.05
35.8091667,-117.636,5.54,1.03
33.8323333,-118.2016667,13.62,1.53
35.8513333,-117.6766667,9.98,1.06
35.7458333,-117.5616667,4.17,1.52
35.8816667,-117.72,9.74,0.8
37.598,-118.795,4.8,1.24
36.0051667,-117.8043333,1.35,0.88
37.619,-118.8771667,2.67,0.48
38.7973333,-122.7723333,3.52,1.29
33.6045,-116.7946667,6.5,0.35
35.8248333,-117.6385,4.46,0.96
38.678,-122.7221667,6.05,0.82
38.6703333,-122.7248333,6.15,1.23
37.6203333,-118.8743333,-0.37,0.63
35.4761667,-119.3353333,25.92,1.94
37.6591667,-118.8826667,1.98,0.68
33.5828333,-116.612,12.44,0.83
35.8455,-117.6775,3.09,0.88
38.806,-122.811,1.52,0.88
37.6223333,-118.8746667,-0.15,1.14
35.7183333,-117.5896667,0.36,1.76
38.8186684,-122.8079987,3.19,1.19
35.9028333,-117.6848333,9.69,0.76
33.5916667,-116.8058333,5.67,0.75
34.0268333,-117.1113333,18.44,1.05
37.1381667,-121.5701667,3.22,1.44
35.8565,-117.6878333,3.83,2.14
37.623,-118.875,0.09,0.62
35.9128333,-117.7353333,3.14,1.14
33.594,-116.8056667,4.78,0.35
35.9471667,-117.7333333,2.68,0.59
35.8678333,-117.4911667,7.88,1.41
34.9648333,-119.4396667,12.84,1.24
33.9538333,-116.3823333,2.25,0.94
36.535,-121.1196667,4.12,1.94
35.8503333,-117.694,3.08,0.87
37.622,-118.8758333,0.02,1.02
33.7138333,-117.4706667,7.72,0.88
37.6203346,-118.8736649,0.12,2.32
37.6254997,-118.8753357,-0.77,1.42
35.6071667,-117.4438333,6.1,1.17
35.7183333,-117.567,7.48,1.35
35.6778333,-117.5141667,2.66,1.36
35.6765,-117.5166667,6.95,1.59
33.9523333,-116.3786667,1.79,1.35
33.075,-115.8953333,7.29,2.02
35.6591667,-117.531,8.08,1.34
38.7779999,-122.7468338,-0.38,1.57
33.972,-117.0275,5.61,0.96
34.0268333,-117.2283333,14.75,1.37
38.7996674,-122.8209991,2.16,1.68
34.151,-117.354,8.86,1.98
37.6215,-118.8745,0.22,2.24
35.7581667,-117.594,10.12,1.53
38.8111667,-122.8105,3.57,1.42
36.5368333,-121.1258333,4.07,2.23
38.8183333,-122.8093333,3.57,2.66
40.4733333,-121.5188333,2.57,-0.07
36.4988333,-121.0701667,7.52,1.97
33.9745,-117.0318333,8.42,0.86
33.531,-116.7238333,3.97,0.69
39.2294,-120.0895,7.1,-0.4
39.7959,-120.2489,12.3,0.1
33.8975,-118.3071667,8.83,1.44
41.3618333,-121.799,10.2,1.06
37.5273333,-118.8746667,3.35,0.5
35.9121667,-117.6736667,11.89,1.03
33.6776667,-116.7043333,18.6,0.7
33.511,-116.4911667,15.34,0.84
33.7736667,-116.914,12.95,0.29
33.7645,-116.92,13.49,0.74
36.1108333,-120.0056667,5.83,2.05
33.9695,-116.3863333,7.66,1.41
35.837,-117.6358333,6.84,1.13
35.835,-117.6578333,4.11,1.2
37.6225,-118.8743333,0.08,1.03
35.8618333,-117.6621667,11.72,0.72
35.6865,-117.4858333,4.14,1.56
37.0285,-117.6295,14.5,0.5
35.6691667,-117.4956667,9.37,0.82
35.8866667,-117.6716667,3.21,0.57
35.8811667,-117.693,10.36,0.87
36.9614,-117.5455,6.8,1.1
36.4578333,-121.0431667,6.8,1.68
35.9698333,-120.516,9.47,0.98
34.249,-118.4013333,8.13,1.21
38.5953333,-122.3776667,4.13,0.99
33.245,-116.0508333,9.38,1.53
33.2416667,-116.0471667,10.33,1.38
33.2433333,-116.0535,9.5,1.12
37.7823333,-121.9413333,20.93,1.34
35.919,-117.6713333,2.36,1.03
37.6518333,-119.045,-0.02,0.19
35.6608333,-117.5245,10.24,1.33
35.9195,-117.6736667,1.52,0.94
37.7353333,-118.769,6.79,0.71
37.6383333,-119.0215,-0.56,0.27
37.6395,-119.0206667,-0.64,1.19
37.6391667,-119.0226667,-0.82,0.11
35.6768333,-117.5595,7.04,1.08
38.7981667,-122.7563333,-0.84,1.84
33.502,-116.5116667,14,1.01
35.8201667,-117.619,13.58,0.73
37.6261667,-118.8435,1.26,0.06
35.8631667,-117.6813333,7.58,1.17
38.0368,-118.6546,12.6,0.6
34.024,-117.5318333,3.07,0.87
37.5435,-121.9381667,4.6,1.07
39.4962,-120.2953,15.3,0.6
35.6415,-117.4565,8.87,1.99
37.4938333,-118.7866667,2.94,0.73
35.7811667,-117.6091667,6.45,1.68
37.1814,-117.8759,4,-0.3
35.7253333,-117.4991667,10.58,1.24
36.5053333,-121.0773333,3.51,1.21
35.8375,-117.6286667,13.91,0.92
35.7385,-117.5296667,2.52,0.86
36.0433333,-117.4896667,1.68,1.01
38.0395,-118.6598,8.1,1
35.874,-117.7131667,8.63,0.9
37.5093346,-121.8095016,6.53,1.32
35.7673333,-117.5871667,11.38,1.19
37.6271667,-118.8448333,1.26,0.59
35.8618333,-117.698,2.79,0.84
38.8243333,-122.8065,2.82,1.6
33.5503333,-116.5975,15.52,1.11
37.6258333,-118.8448333,1.68,0.46
33.2256667,-116.7341667,12.3,0.77
34.0486667,-117.5103333,4.47,1.17
37.0244,-117.547,11.1,0.7
33.006,-116.3446667,9.57,0.97
36.095,-117.8598333,3.37,0.93
38.5941667,-122.412,3.27,1.13
33.604,-116.8023333,4.76,0.34
34.0588333,-117.5031667,4.35,1.16
35.5366667,-117.464,8.65,1.01
34.0203333,-117.5353333,3.76,1.1
35.9565,-117.7253333,4.06,0.88
34.0525,-117.503,3.64,1.57
35.6543333,-117.451,7.22,1.16
37.4763333,-118.6631667,3.23,1.07
33.225,-116.7386667,12.2,1.18
36.2680016,-120.8600006,7.02,1.9
38.8298333,-122.8048333,1.54,1.29
37.7825,-121.9428333,19.87,1.11
38.832,-122.803,1.95,1.77
36.0073333,-117.8901667,2.59,1.05
37.4933333,-118.8491667,6.34,0.63
37.315,-117.7844,14.8,0.2
38.9473333,-122.0695,13.06,1.09
37.1889,-118.295,3,1.2
33.2235,-116.738,11.21,1.18
37.6256667,-118.8478333,1.71,0.99
33.9975,-118.611,13.09,1.6
35.8906667,-117.6753333,2.43,0.85
36.4585,-121.033,1.37,1.06
35.6751667,-117.5521667,7.98,0.65
35.644,-117.5556667,6.51,1.06
33.2231667,-116.7361667,11.73,1.18
38.148,-122.2771667,5.98,1.72
35.7115,-117.5766667,8.26,1.12
40.3911667,-121.2993333,7.84,0.5
35.7718333,-117.5921667,11.22,0.84
35.7135,-117.5686667,8.26,3.72
33.3056667,-116.359,11.06,1
35.659,-117.5395,9.24,2.09
33.3411667,-116.9253333,16.41,0.93
35.8608333,-117.6808333,1.64,0.94
35.8875,-117.7271667,3.38,0.8
37.651,-119.0441667,-0.09,0.35
39.1466667,-123.1835,-0.17,1.25
38.8066673,-122.8001633,2.43,1.07
34.8751667,-117.3905,2.4,3.5
35.8986667,-117.6961667,5.37,1.09
35.6406667,-117.4688333,1.93,0.93
35.8521667,-117.6775,9.07,0.85
35.5916667,-117.399,6.46,2.69
36.8503333,-121.3123333,6.28,1.22
35.8378333,-117.6795,7.98,0.73
35.7035,-117.5381667,6.27,1
35.7203333,-117.5641667,1.94,1.2
34.1673333,-117.3955,4.22,1.05
35.9508333,-117.3415,3.23,1.43
35.6785,-117.5353333,6.67,0.7
35.858,-117.6911667,1.21,0.83
35.9135,-117.6838333,1.96,0.81
35.6705,-117.5321667,10.1,2.16
36.0953333,-117.8545,3,1.49
37.1714,-117.6254,8.4,0.3
36.089,-117.857,1.19,0.97
35.7141667,-117.5548333,7.13,1.52
33.3106667,-116.368,9.89,1.4
37.935,-118.6172,8.6,1.1
35.8776667,-117.7261667,8.89,1.29
36.6296654,-121.1978302,16.26,1.65
35.876,-117.7073333,10.83,0.9
37.4571667,-118.8188333,2.39,0.83
33.756,-116.9491667,17.32,1.22
38.8223333,-122.8126667,2.48,1.26
35.6765,-117.5316667,2.29,1.62
33.4878333,-116.7911667,3.2,0.68
36.0691667,-117.8688333,2.89,0.93
35.9558333,-117.7268333,2.53,1.27
35.8316667,-117.6451667,7.79,1.29
35.8263333,-117.6588333,7.07,0.76
35.6753333,-117.4181667,2.61,1.01
35.6075,-117.4813333,8.5,1.21
35.6131667,-117.4781667,8.9,1.19
35.6331667,-117.471,2.81,1.47
33.9201667,-116.7228333,15.78,1.25
33.9705,-117.028,5.43,0.58
33.5953333,-116.8076667,4.74,0.62
37.6228333,-118.8453333,3.91,0.26
37.621666,-118.8499985,2.54,0.82
36.0948333,-117.909,2.68,1.05
36.21,-118.1806667,5.09,1.48
33.698,-116.7415,15.45,0.51
34.1041667,-116.929,5.33,1.57
33.9683333,-117.0303333,5.95,0.81
37.6273333,-118.8726667,3.17,0.07
35.8878333,-117.7078333,6.09,1.08
39.1525,-123.1923333,5.11,1.09
33.5828333,-116.8071667,4.83,0.75
37.6391667,-118.912,6.13,0.02
35.9115,-117.6846667,2.04,0.82
33.5045,-116.492,14.64,0.52
37.6425018,-118.9103317,6.09,0.48
35.9823333,-117.6751667,2.1,2.18
33.5935,-116.8041667,5.17,0.41
35.9826667,-117.675,1.8,2.16
36.0958333,-117.8621667,3.67,0.88
37.6361667,-118.9103333,5.96,0.73
33.9685,-117.0243333,3.97,1.17
38.9151667,-123.2455,5.39,1.43
33.9706667,-117.0355,6.48,0.83
36.0545,-117.3756667,0.4,1.23
37.6361667,-118.9118333,5.22,0.78
37.6413333,-118.9108333,5.68,0.4
37.6241667,-118.8753333,2.87,0.33
33.3631667,-116.322,10.83,1.04
34.0413333,-117.2333333,14.03,1.01
36.1918333,-117.8441667,4.03,1.05
33.9741667,-117.0305,5.14,0.92
33.355,-116.3696667,13.21,0.57
35.6663333,-117.5286667,7.04,1.67
33.2821667,-116.2668333,2.54,0.83
33.5916667,-116.8018333,5.45,0.33
35.8181667,-117.6205,8.32,1.13
33.424,-116.6146667,7.07,0.59
38.751,-122.728,1.08,1.16
37.9218333,-122.2971667,6.03,0.88
35.8923333,-117.7106667,7.08,0.64
35.8923333,-117.71,8.39,0.49
35.0038333,-118.5158333,7.01,1.13
35.8498333,-117.7265,3.04,0.71
37.4905,-118.0903,0,0.6
37.9211667,-122.297,6.05,2.12
37.4708333,-118.7726667,0.14,1.02
36.089,-117.8596667,2.48,1.33
37.464,-118.7451667,4.19,1.54
37.462,-118.7378333,4.74,2.22
36.2061667,-117.8573333,5.69,1.13
35.905,-117.7085,11.93,0.81
37.6528333,-119.04,-0.29,0.79
36.0931667,-117.862,2.27,1.8
35.5243333,-118.3573333,5.44,1.17
35.5751667,-117.362,2.58,2.21
34.1575,-116.8566667,6.76,1.23
38.9705,-123.3048333,3.61,1.02
39.2272,-120.0865,6.9,-0.4
35.8561667,-117.6651667,9.71,0.76
35.8606667,-117.6915,4.97,1.49
36.0723333,-117.8566667,0.86,0.99
37.6176667,-118.839,3.07,0.82
36.0976667,-117.861,2.51,3.05
35.784,-117.6276667,8.32,0.8
37.6525,-119.0418333,-0.05,-0.06
35.803,-117.6223333,6.52,0.66
33.5858333,-116.8073333,4.6,0.77
35.8138333,-117.6333333,0.28,2.64
35.8906667,-117.738,7.7,0.31
37.6498333,-119.0443333,-0.13,0.2
37.624,-118.8706667,2.19,0.55
35.7581667,-117.5358333,4.96,0.76
35.6176667,-117.4943333,5.09,1.25
37.6508333,-119.0438333,-0.37,0.63
35.9785,-117.6748333,1.74,0.96
34.6935,-116.2935,2.55,1.93
37.6343333,-118.9831667,4.06,0.83
35.8731667,-117.7103333,1.4,0.59
35.7433333,-117.5848333,6.23,1.46
36.0945,-117.855,3.53,1.54
37.6243333,-118.87,1.89,0.31
35.7958333,-117.6225,5.38,1
37.4938333,-118.7948333,0.76,0.86
36.1956667,-118.0293333,1.06,1.84
39.7806667,-121.9813333,17.33,2.04
33.225,-116.7465,8.53,2.33
35.8508333,-117.6703333,3.58,1.31
33.474,-116.8073333,2.94,1.89
35.719,-117.5663333,6.51,1.81
37.6336667,-118.8916667,2.83,0.31
37.2001667,-119.7961667,20.45,1.58
33.9635,-117.1593333,13.68,1.25
35.6776667,-117.565,6.86,1.4
35.8805,-117.6915,8.27,1.16
35.8806667,-117.6986667,6.07,1.6
38.8180008,-122.7919998,3,0.87
36.1991667,-118.0276667,0.64,1.89
38.5661667,-122.295,3.53,1.33
33.7828333,-116.1253333,3.2,1.18
35.7884,-117.0977,4.7,1
35.7,-117.5153333,7.83,0.96
35.6381667,-117.4328333,3.32,1.43
37.5093346,-121.8093338,6.46,1.52
36.0963333,-117.862,3.99,0.73
35.7638333,-117.6198333,8.1,0.45
35.738,-117.5696667,11.17,1.25
35.8006667,-117.6296667,4.44,1.7
33.587,-116.8066667,5.49,0.67
35.8723333,-117.7026667,8.51,0.92
33.7815,-116.1261667,3.55,0.89
33.7805,-116.1203333,3.44,1.14
38.3471,-119.3838,9.8,1.4
36.1058333,-117.8606667,3.16,0.89
33.2278333,-116.7738333,10.99,1.21
35.7783333,-117.6008333,8.04,1.01
35.2556667,-120.763,2.97,0.68
35.7203333,-117.681,8.69,1.07
33.5063333,-116.549,13.63,1.69
33.5066667,-116.5376667,14.26,0.71
36.5583333,-121.1178333,8.67,1.29
35.8983333,-117.7261667,7.73,1.17
35.6936667,-117.5388333,11.05,1.74
33.4725,-116.8095,3.95,2.21
35.8905,-117.733,3.22,1.14
36.008,-117.8096667,1.34,1.38
36.071,-117.8558333,1.94,1.44
35.8206667,-117.6453333,3.46,1.01
33.1441667,-116.4933333,10.77,0.8
33.1416667,-116.494,6.69,1.18
35.8921667,-117.7341667,8.1,0.56
33.7803333,-116.1251667,3.25,1.64
33.7361667,-118.1865,11.8,2.02
33.2225,-116.7386667,13.28,0.67
35.011,-118.496,8.24,1.26
37.6521667,-118.8986667,-1.94,0.5
35.8221667,-117.6613333,4.53,1.61
37.6558333,-118.8976667,-1.61,1.61
37.6558333,-118.8906667,-2.29,1.52
35.5951667,-117.8986667,6.75,1.17
35.8531667,-117.6911667,3.11,1.31
35.9093333,-117.7195,1.9,0.73
37.5326653,-118.8294983,5.35,1.81
35.7013333,-117.5435,6.49,1.43
35.7606667,-117.5875,3.06,1.84
39.75,-121.8436667,22.25,3.02
35.874,-117.6488333,12.29,0.64
35.672,-117.5278333,6.61,1.19
36.0366669,-120.5958328,3.43,1.19
35.6751667,-117.539,4.25,1.14
35.8788333,-117.698,6.25,0.82
35.6586667,-117.4995,7.53,1.16
33.5916667,-116.8076667,8.16,0.67
33.5011667,-116.784,7.26,0.34
33.4668333,-116.8823333,16.59,0.83
36.12,-117.8586667,3.05,0.6
33.5828333,-116.8113333,3.7,0.34
35.7633333,-117.585,6.75,1.51
33.597,-116.8058333,4.65,0.82
35.6453333,-117.5071667,4.71,0.58
33.843,-117.6823333,5.15,0.85
33.4625,-116.8866667,16.95,0.67
35.9118333,-117.757,10,0.83
35.4805,-118.1135,10.2,1.79
35.657,-117.4936667,4.68,1.49
35.6555,-117.4965,5.14,1.1
35.5886667,-117.8988333,7.12,1.02
35.8313333,-117.647,5.75,0.37
35.984,-117.7755,5.97,0.43
37.4506667,-118.7495,3.33,0.93
33.5145,-116.7726667,7.37,0.49
35.8521667,-117.6975,3.34,2.31
36.0953333,-117.8611667,3.57,0.96
34.379,-116.9845,8.91,1.06
36.7428333,-121.3001667,7.55,1.37
34.452,-116.8801667,5.46,1.54
33.7206667,-116.7596667,16.64,0.53
35.9441667,-117.6968333,3.92,1.56
37.4601667,-118.7373333,3.29,0.93
35.8818333,-117.6881667,8.64,1.56
35.9138333,-117.7098333,1.9,1.19
37.4638333,-118.7566667,0.9,0.9
35.7881667,-117.593,10.52,0.96
35.7875,-117.6003333,9.77,0.63
35.632,-117.4223333,4.23,0.98
33.4776667,-116.4901667,12.32,0.57
35.8843333,-117.6906667,8.72,1.23
35.8833333,-117.6953333,8.21,1.03
35.026,-117.686,0.26,1.74
36.0941667,-117.859,2.69,1.8
33.5668333,-116.7363333,12.56,1.93
35.7093333,-117.5551667,9.85,0.94
35.8853333,-117.7323333,7.79,1.15
35.9125,-117.7463333,9.8,1.28
35.883,-117.697,7.16,1.19
32.616,-116.9791667,-0.36,1.71
34.0931667,-116.4115,4.13,1.66
33.8598333,-117.5115,0.57,1.31
35.649,-117.4671667,5.49,0.95
37.4933333,-118.86,2.53,0.65
38.7514992,-122.7415009,3.18,0.54
35.0546667,-118.3458333,-1.01,1.13
35.6446667,-117.4673333,4.05,1.69
36.0336667,-117.84,-0.13,0.74
35.6713333,-117.5286667,7.59,2.09
35.8798333,-117.6968333,8.64,1.04
38.8061676,-122.8246689,1.91,0.66
38.7999992,-122.7705002,1.37,1.03
38.8018333,-122.7803333,3.07,0.25
35.8543333,-117.6898333,4.63,0.77
35.675,-117.5291667,4.44,1.41
38.8235016,-122.8044968,2.61,0.75
35.713,-117.5625,3.22,1.46
35.8998333,-117.7423333,9.33,0.55
37.57,-118.8223333,3.92,0.81
37.6348333,-118.9836667,6.52,0.25
35.5946667,-117.4331667,5.43,0.81
38.7816658,-122.7236633,1.5,0.98
33.7088333,-116.7645,17.41,0.93
36.5704994,-121.1203308,8.89,2.09
35.7145,-117.542,6.56,2.2
33.5521667,-116.7861667,9.11,0.57
33.1671667,-116.4965,5.79,0.95
35.7053333,-117.5485,1.58,0.86
38.7781667,-122.7391667,1.05,0.37
35.6505,-117.5543333,8.01,1.03
35.7945,-117.6128333,6.75,1.24
35.7258333,-117.5353333,7.23,1.2
34.0181667,-117.471,-0.56,0.92
35.868,-117.676,8.56,1.13
39.8333,-120.8356,0,1.1
40.2951667,-121.083,5.31,1.09
38.8068352,-122.8160019,2.66,0.55
35.8318333,-117.6751667,4.59,1.26
35.8745,-117.69,6.63,0.95
35.7915,-117.5828333,9.89,0.84
39.6404,-120.4569,10,0.6
37.6296667,-119.046,0.48,0.3
37.6285,-119.0481667,0.47,1.09
35.8285,-117.66,6.61,0.96
37.6298333,-119.0478333,0.48,0.14
35.6693333,-117.4118333,7.61,1.02
37.6273333,-119.0481667,0.79,1.32
37.4864998,-121.8088303,5.55,1
33.4696667,-116.424,11.79,0.95
35.8728333,-117.6985,2.88,2.13
35.8241667,-117.656,6.19,0.77
35.8316667,-117.641,6.72,0.27
35.668,-117.4683333,2.18,1.13
38.8113333,-122.8195,3.01,0.39
35.6833333,-117.5051667,3.62,1.04
39.2919998,-123.3436661,6.62,1.85
39.2929993,-123.3493347,4.03,1.72
39.2092,-120.0684,11,-0.1
35.569,-117.3601667,5.52,0.75
35.6731667,-117.5033333,6.02,0.19
35.2578333,-118.5563333,9.86,1.4
38.8165016,-122.8146667,2.29,0.78
35.7353333,-117.5331667,7.93,1.3
33.4698333,-116.4226667,11.91,0.96
35.5986667,-117.4435,10.42,1.23
35.677,-117.5591667,8.91,0.71
33.395,-116.9435,13.71,0.76
35.6691667,-117.4626667,4.98,1.3
35.88,-117.6908333,9.14,0.86
35.4576667,-118.3306667,1.81,1.18
37.6258333,-118.8421667,1.39,0.07
36.1185,-117.871,4.15,1.57
35.8661667,-117.6741667,11.03,0.71
35.6376667,-117.6145,8,1.53
35.722,-117.5733333,8.29,1.68
35.6066667,-117.4415,5.93,2.15
36.5658333,-121.1246667,11.07,0.89
35.8583333,-117.6908333,4.76,0.81
35.5608333,-117.3598333,1.96,1.95
35.6856667,-117.5335,6.71,1.05
38.7871667,-122.7473333,2.89,-0.14
35.7551667,-117.5736667,6.57,1.18
38.8311653,-122.8450012,1.46,0.75
37.6355019,-118.9833298,3.95,1.57
35.8641667,-117.6935,2.44,0.81
37.6363335,-118.9831696,3.88,0.84
38.8038333,-122.7751667,0.76,0.63
38.7991667,-122.7723333,1.15,0.97
33.6713333,-116.7375,12.85,0.83
35.617,-117.474,8.02,1.65
36.0645,-117.8411667,2.39,0.75
38.8168335,-122.854332,0.91,0.57
39.3248333,-123.2388333,2.21,1.25
35.5456667,-117.5456667,8.13,1.59
35.8286667,-117.6706667,7.87,1.14
35.7983333,-117.6188333,4.09,0.9
35.9018333,-117.7345,9.95,1.27
38.8209991,-122.7919998,6.77,1.12
36.0678333,-117.8811667,4.07,1.42
37.6191667,-119.0175,4.69,0.31
36.1701667,-119.9626667,0.63,2.02
37.6486667,-118.9541667,3.92,0.5
37.6248322,-118.8434982,1.96,1.13
35.6225,-117.4663333,8.65,1.47
35.6605,-117.5013333,2.17,1.51
37.6258333,-118.8398333,1.53,0.36
38.8288333,-122.8068333,3.46,-0.27
37.6273333,-118.8426667,1.46,0.36
36.961,-120.7651667,43.25,2.13
35.9058333,-117.6841667,7.99,0.69
38.8250008,-122.8048325,2.66,0.55
38.8338318,-122.8081665,1.86,1.5
35.8643333,-117.6823333,8.05,1.26
